"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"DPYSL2",1796.63412808973,1.14136680353324,0.343061829045811,3.32700028653093,0.000877862832205144,0.0630833719125722
"HES5",22.5512533078887,-7.57888301268114,2.28151070018856,-3.32187046593942,0.000894161939653655,0.0639811627775747
"ANKRD13A",2613.4034144234,-0.697782724202794,0.210130857014192,-3.32070565036369,0.000897901806772969,0.0639811627775747
"KCNK10",48.8787346594781,-8.69508802731,2.62467267326106,-3.31282758261305,0.000923578971345851,0.065535463493951
"COL1A2",188784.911161936,2.2038119613212,0.666027146113804,3.30889209873831,0.000936659277524672,0.0661557987190937
"MEF2A",4797.55559848807,-0.705716912715992,0.213345558729673,-3.30785846641502,0.00094012309047123,0.0661557987190937
"GLIS2",1573.37496725824,1.75104405322847,0.529781308057756,3.30522052514087,0.000949016974746138,0.0662320118301225
"SEMA6D",344.230938167583,-2.73400073769094,0.826929820424981,-3.30620648834004,0.000945683693474465,0.0662320118301225
"SAPCD1",47.0809694377615,-8.64103440411199,2.61766655319345,-3.30104473909034,0.000963255212575784,0.0669501850412816
"NID1",3060.95780024844,1.81265828122067,0.549995811303411,3.2957674294372,0.000981532341172373,0.067942069281397
"KLF5",37659.9812208578,-1.35722736839597,0.412170681741413,-3.29287702526951,0.000991678388765555,0.0683653406303864
"CRYBG3",4711.14488478405,-1.15716254738606,0.351570996499658,-3.29140503314295,0.0009968826887707,0.0684458846917502
"MFSD10",2218.55529932974,1.81404239647385,0.551793873478147,3.28753631322383,0.00101068153632211,0.0690716801822787
"PIK3C2B",4832.50033706813,-1.13960815280251,0.34686573586883,-3.2854445826078,0.00101821569936728,0.0690716801822787
"KRT24",4165.44102351793,-7.40013132760493,2.25212400094454,-3.28584541726002,0.0010167679268449,0.0690716801822787
"RAB34",1046.23817741159,1.23819577128576,0.377306826176258,3.28166808916236,0.00103194997463475,0.0697244606367756
"BOLL",332.855631083777,-5.20582983626229,1.58960745968628,-3.27491532864956,0.001056936471851,0.070848164530123
"SLC12A6",14303.5690784738,-1.18135964546086,0.360693023935443,-3.27524949767895,0.00105568693467061,0.070848164530123
"CUL3",5774.20866507607,-0.794293316247554,0.24277491539516,-3.27172729091347,0.00106892628565387,0.0713697672378109
"RGS1",1026.19037915832,-2.3437458645887,0.716945030381304,-3.2690733114395,0.00107900340969673,0.0717600738237131
"RASGRF2",527.72748243578,1.8095899459536,0.553919592659608,3.26688199863986,0.00108738994686635,0.0720353363629156
"SLC9A7",2059.01737756383,-1.351644814912,0.414294249003789,-3.26252372115269,0.00110424930861863,0.0728675642990794
"HERC2P4",936.064040810872,-6.45212327743767,1.98015267760711,-3.25839686525317,0.00112043594411298,0.0730825891392767
"RASSF5",1524.96928119521,-0.75480341659471,0.231547923500408,-3.25981509652096,0.0011148486822214,0.0730825891392767
"GPSM2",6715.65835025917,-0.993961329660967,0.304962426571686,-3.25929112263055,0.00111690992146396,0.0730825891392767
"COL1A1",221224.253636819,2.1070198677605,0.647429781355759,3.25443766789391,0.00113617090130332,0.0733685009859559
"PADI1",3593.57202171656,-3.74596399026718,1.1511764333545,-3.25403116475511,0.00113779796917898,0.0733685009859559
"FBXL2",319.941837362957,2.16926186443557,0.666215059297364,3.25609851377935,0.00112954552679489,0.0733685009859559
"CSTB",65569.0571399611,-1.73231371429517,0.532704035225542,-3.25192527134083,0.00114626154582171,0.0736342786196605
"WISP1",202.995759706313,1.70674841838718,0.525322984551001,3.24895058579239,0.00115831597820248,0.0741278516012672
"VKORC1",1327.7447032546,0.849835873306849,0.261780973995873,3.24636225595312,0.00116889997681142,0.0742448490889322
"STMN3",123.694506455302,1.96085436585491,0.603937709337221,3.24678246703093,0.00116717562741201,0.0742448490889322
"CDKL5",4570.55552878817,-1.2740804141774,0.393158360369968,-3.24062907622889,0.00119266263106702,0.0754715132845729
"FAM83F",562.493622476021,-1.47436472107381,0.45535496146473,-3.2378360748091,0.00120439990950496,0.0758379134254458
"BIN1",1569.2371575592,1.2903124912526,0.398598038726716,3.23712704501602,0.00120739646352205,0.0758379134254458
"EFEMP2",1668.61155098519,1.66439968553209,0.514414817230012,3.235520497824,0.00121421167055197,0.0759845598556858
"CRISP3",42.9063410953989,-8.506862045844,2.63202608605494,-3.23205840964694,0.00122901931346315,0.076628450503756
"GAS1",641.497492710747,1.98389212396928,0.614046928008376,3.23084773081418,0.00123423672420077,0.0766718703506259
"AGL",21542.1596865952,-1.92229946048723,0.59531866271572,-3.22902603408752,0.00124212586658573,0.0768803378519245
"SIGLEC6",20.4263395023743,-7.4354703305314,2.30371010195944,-3.22760677404986,0.00124830443718611,0.0769817998190517
"FHOD3",1556.33668403495,3.20288722475786,0.993639959925387,3.2233881022643,0.00126683783466551,0.07784167694961
"GRHL2",11110.9754072975,-0.751870758226097,0.233528374726958,-3.21961200263217,0.00128364205117521,0.0785894785049835
"ATP2A1",433.111165556448,-1.06860980518074,0.332024818567739,-3.2184636371173,0.00128879310766787,0.0786210155141704
"PPP1R12B",3329.26294220917,-0.933234640903863,0.290229237423576,-3.21550871024703,0.00130213543128592,0.0788675527827784
"VIM",30854.6147421839,1.39695112513367,0.434388414486662,3.21590327583786,0.00130034651218941,0.0788675527827784
"ZDHHC9",2614.20186226309,0.934653004626718,0.291530797797636,3.20601806631593,0.00134585538300283,0.081225485552829
"RAB27B",1604.81563466709,-1.22002734013659,0.381370863627201,-3.19905754868886,0.0013787764323461,0.0828166171209162
"PAM",7891.50352500344,1.29905074436505,0.406544709994151,3.19534533946767,0.00139663615169421,0.0828166171209162
"STRA8",43.0019418256653,6.83370227394876,2.136907503389,3.19794013690856,0.00138413010114905,0.0828166171209162
"LINC01002",18921.6185185931,-1.78664809450728,0.559132274655088,-3.19539431990294,0.00139639912075184,0.0828166171209162
"OAS2",4658.66005743718,-1.33309911551645,0.41715891028444,-3.19566257042784,0.00139510163417409,0.0828166171209162
"WDR72",1167.82925940461,-3.13354368420723,0.981096107099007,-3.1939212290555,0.00140354408938525,0.0829362516093535
"JUN",7366.58574622719,-1.58992962571028,0.498017393853411,-3.19251826408751,0.00141038025052418,0.0830508287105541
"B4GALNT2",73.9015594011975,8.21091403484041,2.57468552323302,3.18909395370741,0.00142719483616028,0.083174560915609
"CDRT4",41.8941878392969,-8.47307143631955,2.65688523616564,-3.18909952187009,0.00142716734512218,0.083174560915609
"ZNF678",2097.72298269054,-1.26899846027649,0.39769786841296,-3.19086060315212,0.00141849701646313,0.083174560915609
"SOX6",873.076180121212,-2.42653185476777,0.76169789316633,-3.18568802216431,0.00144410231707537,0.0838630988791052
"SERPINB8",1634.12715295673,-1.27389125348437,0.399999975280638,-3.18472833052204,0.0014488995796673,0.0838630988791052
"GCNT3",391.226661444725,-3.21880126732198,1.0112601330137,-3.18296070639065,0.00145777395992886,0.0840897570967126
"SLC43A1",132.852417380479,2.52829079730949,0.794687621745509,3.18149009513471,0.00146519532960674,0.0841699328075831
"UBQLN2",14893.999513598,-1.17882619796973,0.370616027647438,-3.1807210428879,0.00146909016516567,0.0841699328075831
"GRHL3",2994.87888214891,-2.30157631211492,0.724866591957123,-3.17517228363459,0.00149747563665649,0.085507371454739
"PDGFC",766.419034910267,1.81862425906602,0.573577925213326,3.17066640664324,0.00152089692938665,0.0864554846802699
"SERPINB11",50.0020310280965,-5.12203132166373,1.61577169695844,-3.17002168765894,0.00152427560112039,0.0864554846802699
"RIPK4",2114.34563412196,-1.57828527582865,0.498237638120952,-3.16773594580485,0.00153630989083732,0.0865590679026914
"HIST1H2AK",1199.99825239374,-1.04377096395326,0.329407020663043,-3.16863605958464,0.00153156044067552,0.0865590679026914
"GNAI2",3204.38599175716,0.806073827633942,0.255006149218195,3.16099760772525,0.00157229789798038,0.0882933776551301
"RHOBTB2",1211.95714398498,2.21589848374936,0.701312041042718,3.15964699601442,0.00157960395470576,0.0884109025341746
"APOBEC3A",649.946109070964,-3.29733955702835,1.04410659328905,-3.15804878373708,0.00158828976387637,0.0886046253473003
"CD274",479.438326936107,-2.10361690536195,0.666564382269585,-3.15590955850257,0.0015999846377595,0.0886736584044554
"EPHA4",1685.74389597921,-1.99617287327924,0.63250027550932,-3.15600316801732,0.00159947123241529,0.0886736584044554
"PPP6C",1776.53576929264,-0.821447292613086,0.26087948904937,-3.14876150519304,0.00163963949151532,0.0901934269492909
"FAM117B",1046.27924915199,-1.68276879141287,0.534295243086513,-3.14951108621492,0.00163543903352524,0.0901934269492909
"GTF2I",47773.6633852597,-0.643826642429899,0.204512847326236,-3.14809876664068,0.00164336157363824,0.0901934269492909
"ILDR1",781.478941827748,-1.89834879727366,0.60321389235116,-3.14705748880289,0.00164922532136394,0.0902232652419709
"TGFB1I1",465.904741085294,2.22462725622855,0.707333103453613,3.14509139380954,0.0016603495167765,0.0905397667363749
"HECW1",332.141583187401,1.93988297974046,0.617215974638927,3.14295653296288,0.00167250674294972,0.090891504892638
"TMPRSS3",2098.87105994905,2.99752469483192,0.95399358675768,3.14208055110679,0.00167751878243975,0.090891504892638
"FOXQ1",567.070339882289,-1.99861183991564,0.636334189898027,-3.14082108370748,0.00168474920027271,0.0909925531446654
"HSFX1",130.411925808651,-10.1109362376322,3.22616884501811,-3.13403814969128,0.001724184381146,0.0925803771097682
"FOXRED1",3077.77476633754,-0.691308374851753,0.220591276196526,-3.13388809735096,0.00172506628732158,0.0925803771097682
"DUOXA2",1101.69893430278,-2.46035779838506,0.78538508210767,-3.13267701976515,0.00173219938216329,0.0926699347700546
"PIK3R3",1271.96278061431,-1.35588084407831,0.433277785842276,-3.12935693539545,0.0017518935886949,0.092977830273464
"FRG2",17.9534649212184,7.9858111606861,2.55127402491558,3.13012678477387,0.00174730871896788,0.092977830273464
"EIF2AK1",10041.5307401105,0.659259673820137,0.210697683416519,3.12893650812893,0.00175440212792667,0.092977830273464
"PLSCR4",1398.72210583412,-1.57552303964488,0.503790601602668,-3.12733710123372,0.00176397542624899,0.0931939540615472
"SLC36A4",537.574850554649,1.02611764124008,0.328408518011035,3.12451591528331,0.00178097887028695,0.0938000641652059
"ITGA1",3104.37929626128,1.01847788660145,0.326288037898264,3.1214073711124,0.00179988861235086,0.0939663097750464
"MPP7",3392.70639457196,-1.21867064550138,0.390342631180424,-3.12205367324607,0.00179594193058487,0.0939663097750464
"TULP2",19.6087011814707,-5.1847406264952,1.66110223418772,-3.12126521762855,0.00180075774968395,0.0939663097750464
"POTEF",452.945313775428,6.96524476740826,2.23649760873748,3.11435377359522,0.00184348307534513,0.0954853891761928
"FAM157B",4231.35855970691,-1.83533929562789,0.58941543125546,-3.11382973418018,0.0018467602836129,0.0954853891761928
"SIGLEC9",120.194336322021,1.31238338340986,0.42141616577675,3.11422173610945,0.00184430830002464,0.0954853891761928
"BARD1",2397.20045203812,-1.26374010125057,0.406132462013391,-3.11164513908988,0.00186047993177064,0.0959023682762863
"KRT17",254788.796613562,1.91778400887514,0.616897385382558,3.1087569088753,0.00187876227362932,0.096530395311473
"LIX1L",745.966803955169,1.45791709879821,0.469096348389899,3.10792676984651,0.00188404745846439,0.096530395311473
"LOC100129034",607.248788199101,0.884798404483518,0.284780250522033,3.10695142258492,0.00189027457690029,0.0965577305712409
"ZNF426",1132.11538821599,-1.03810669833022,0.3344483517611,-3.10393725328253,0.00190963825795813,0.0968225464223791
"GCH1",1498.03938812874,-1.48684093118955,0.478872432656735,-3.10487894018186,0.00190356917818178,0.0968225464223791
"GRB7",1823.61935110812,-1.26108891202161,0.406346612590424,-3.10348080418902,0.00191258641732985,0.0968225464223791
"ERGIC1",6310.38767955203,1.43349265152096,0.46215404625951,3.10176371520075,0.00192371440060015,0.097096049166006
"C1orf74",1382.36831863735,2.58368071276463,0.833899808232217,3.0983107170174,0.00194627253494119,0.0976533607102592
"NEK6",959.268326077621,1.44637881903994,0.466772926650328,3.09867761487259,0.00194386414335521,0.0976533607102592
"LPCAT1",1101.90462154437,1.4893309835709,0.4810554156147,3.09596552752203,0.00196173166588005,0.0981386646656629
"SPRR3",63822.6099674554,-4.41358854888026,1.426419944575,-3.09417192718466,0.0019736307903595,0.0984435428638435
"MRPL10",186.846170040677,1.02819745731095,0.332419020998646,3.09307648588236,0.00198093073151409,0.0985179011018987
"CENPQ",398.795862656803,-0.988098063194314,0.319577568757012,-3.09188804157154,0.00198887846112695,0.09862394684869
"FAP",1622.57139954082,2.34558920609753,0.75914866681764,3.08976266260239,0.00200316496037167,0.0990427829823418
"NDUFC2",813.420146672004,0.978725502219374,0.317008909921075,3.08737537523171,0.00201932423866134,0.0995515109402837
"PRKCH",2284.24213595683,-0.954579475221222,0.309302464511282,-3.0862330073235,0.0020270990372527,0.0996451378920826
"AMIGO2",334.815625428041,2.09210333725953,0.67915484891261,3.08045115279553,0.00206687254548056,0.101306622828916
"ARID5B",6396.35912748503,-1.09315287385619,0.355271380592786,-3.0769516869955,0.00209129193244121,0.102208126461875
"KCNA6",17.9083360363144,7.9819476517142,2.60073197747634,3.06911581848569,0.00214693341569673,0.103831656387849
"BMP7",2255.73689900392,-2.07645301496886,0.676266014105579,-3.07046779175374,0.00213723736255831,0.103831656387849
"TYMP",13339.1908221655,-1.13797362934084,0.370631837273687,-3.0703612450339,0.00213800003210939,0.103831656387849
"ESCO2",1134.70770890489,-0.793365284368668,0.258523849316482,-3.06882822016718,0.00214900120243736,0.103831656387849
"TMPRSS9",69.8699292740096,-2.18662172861676,0.712996420790119,-3.066806038372,0.00216359200568014,0.104239650069118
"NTS",42.980573471323,-8.50939797076393,2.77725128836294,-3.06396400153614,0.00218425191517013,0.104936907165355
"TOMM7",2405.80870813925,1.21197801876036,0.395756407202051,3.06243435786397,0.00219544621775007,0.105176758211366
"LAMB1",13462.4432924743,1.26717978182473,0.413913446105486,3.06146078062366,0.00220259845124112,0.10522216094253
"SP140L",3751.95905821273,-1.24498722076007,0.407637124159915,-3.05415563738414,0.00225694959323322,0.107226084814587
"MIR941-2",111.483109372999,-1.76653677353029,0.578963517638217,-3.05120567999962,0.00227924382689963,0.107226084814587
"FADS2",4878.01134687037,2.28620856443328,0.749996207011443,3.04829350210087,0.00230145025487999,0.107226084814587
"VPS9D1",494.949628110366,-1.10707949519164,0.363078511680093,-3.0491462853827,0.00229492703661676,0.107226084814587
"FXYD5",3658.85363815504,1.26302677361455,0.414285819337264,3.04868454255812,0.00229845695305795,0.107226084814587
"TCP1",5682.63437064187,0.836663247369161,0.274138544239969,3.05197231454174,0.0022734306840792,0.107226084814587
"ALOX15",246.800541088348,-5.50493020252496,1.80585915182067,-3.04837184947391,0.00230085024248279,0.107226084814587
"SCCPDH",831.26047672581,1.40289557503188,0.45959815383686,3.05243953510278,0.00226989456557138,0.107226084814587
"APOBEC3A_B",1490.4468600624,-3.36768325461463,1.10446057845397,-3.0491656472961,0.00229477912782937,0.107226084814587
"PLA2G4B",697.366176365027,-3.4161341210701,1.1215089508265,-3.04601592216679,0.00231895554703513,0.107745663348407
"FBN1",14835.4816573007,1.94230334985181,0.638383171760365,3.04253532325396,0.00234594282170714,0.107923322964564
"OTUB2",202.159695973131,1.13884085120857,0.374260919898351,3.04290614023467,0.0023430540176471,0.107923322964564
"FGF11",480.095968951853,-2.40891218687934,0.791315592333308,-3.04418642854782,0.00233310510965814,0.107923322964564
"TACSTD2",14858.0746686694,-1.5674120816174,0.515216196813059,-3.04224147321618,0.00234823434010992,0.107923322964564
"ZNF586",1679.49411722142,-1.17389217857388,0.385980661117772,-3.04132381962966,0.00235540364043042,0.107960244156917
"PCDHGB5",486.617374096339,2.40072084341282,0.790013961695124,3.03883343816053,0.00237496122014522,0.107981145663385
"ARHGEF26",1731.31857887511,-1.68058803639069,0.552806185611297,-3.04010353019527,0.00236496837338491,0.107981145663385
"USP17L18",170.44775675437,2.67490816175694,0.880054137455385,3.03948137723806,0.00236985853656872,0.107981145663385
"TFAP2A",4783.60207920611,-0.644904741891881,0.212385973863197,-3.03647519730884,0.00239361800529674,0.108499054522598
"NPL",2441.61158305493,-1.23069174867584,0.405609981812415,-3.03417520243623,0.00241194313078717,0.108499054522598
"FAM110C",123.42749546817,-1.51898953206141,0.500376118545137,-3.03569550137192,0.00239981587570494,0.108499054522598
"CXADR",2419.6425230058,-1.08507642383881,0.357599431866936,-3.03433486505809,0.00241066688878125,0.108499054522598
"VGLL3",74.4112592639231,2.14681005187373,0.708306646342813,3.03090485308632,0.00243822067869654,0.109390964259298
"FKBP10",1840.92624200516,2.55868668818378,0.84489974442998,3.02839088903977,0.00245859843192017,0.110014170994549
"CCDC162P",37.64094064941,-5.59940488808834,1.85022172002036,-3.02634264180335,0.00247531624844017,0.110470758571834
"FSTL1",2963.63506871027,1.73742804811875,0.574410116468536,3.02471700672758,0.00248865866293468,0.110774704106849
"KRTAP5-9",36.5990778364988,-4.20253883711458,1.39099386583056,-3.0212490078849,0.0025173424656657,0.111758143652421
